,id,parentId,name,displayName,country,countrySubDivisionCode,phone,website,street,city,postalCode,email,logoPath,logoUrl,coordinates
109,34591,,Larson Marine,Larson Marine,US,CA,866-942-4810,www.larsonmarine.com,1325 W. Fremont St.,Stockton,95203,mikef@larsonmarine.com,,https://images.boatsgroup.com/images/1/upload/larsonmarine-dealer-logo.png,"[-121.334201, 37.953643]"
110,15664,,Delta Marine Sales,Delta Marine Sales,US,CA,209-463-0384,http://www.deltamarinesales.com,1302 West Fremont Street,Stockton,95203,tony@deltamarinesales.com,,http://www.yachtworld.com/marineservices/images/L3425.jpg,"[-121.334201, 37.953643]"
111,34970,,Boat Country,Boat Country,US,CA,209-599-1300,http://www.boatcountryusa.com/,850 Kamps Way,Ripon,95366,BoatCountry@mailer.dealerrock.com,,https://images.boatsgroup.com/images/1/upload/boatcountryusa-logo-bt.png,"[-121.124383, 37.741595]"
112,1034,,Outdoor Sports,Outdoor Sports,US,AZ,928-772-0575,https://www.outdoorsportsaz.com/,9100 E. VALLEY ROAD,PRESCOTT VALLEY,86314,outdoorsportsaz@cableone.net,,https://images.boatsgroup.com/images/1/upload/outdoorsportsaz-logo.png,"[-112.327375, 34.597712]"
113,1026,,Gone Fishin Marine - Ride on Powersports,Gone Fishin Marine - Ride on Powersports,US,CA,(707) 678-1600,http://www.gfmarine.com/,1880 North Lincoln Street,Dixon,95620,gonefishing_trader@dp360crm.com,,https://images.boatsgroup.com/images/1/upload/gfmarine-logo.png,"[-121.823296, 38.445464]"
114,227055,1026,Gone Fishin - Ride on Powersports,Gone Fishin - Ride on Powersports,US,CA,707-676-5581,,1900 N Lincoln Street Suite 100,Dixon,95620,kblanton@rideondixon.com,,https://images.boatsgroup.com/images/1/upload/gfmarine-logo.png,"[-121.823296, 38.445464]"
115,351828,,Coast Motor Group,Coast Motor Group,US,AZ,714-785-0864,https://coastmotorgroup.com/index.php,1105 Aviation Dr.,Lake Havasu City,86404,robert@coastmotorgroup.com,,https://images.boatsgroup.com/images/1/upload/Coast+Motor+Group.png,"[-114.23693, 34.646664]"
116,39962,,Maxed Out Marine,Maxed Out Marine,US,AZ,928-854-3060,http://maxedoutmarine.com/,1070 Empire Dr,Lake Havasu City,86404,maxedoutmarine@gmail.com,,https://images.boatsgroup.com/images/1/upload/Maxed+Out+marine.png,"[-114.23693, 34.646664]"
117,6575,,California Boat Co,California Boat Co,US,CA,925-460-9216,https://californiaboatco.com,5901 Marina Rd,Discovery Bay,94505,leadimport.norcalmastercraft@gmail.com,,https://images.boatsgroup.com/images/1/upload/CBClogo.png,"[-121.600229, 37.908536]"
118,486787,,Hava Style Recreation,Hava Style Recreation,US,AZ,928-680-6500,https://www.havastylerec.com,1750 Kiowa Avenue,Lake Havasu,86403,kayci@havastylerec.com,,,"[-114.32245, 34.48385]"
119,5359,,The Boat Brokers,The Boat Brokers,US,AZ,(800) 488-0258,http://www.theboatbroker.com,1680 Industrial Boulevard,Lake Havasu City,86403,sales@theboatbroker.com,,http://www.theboatbroker.com/images/BBIRV-LOGO-SM.jpg,"[-114.32245, 34.48385]"
120,34643,,USA RV Marine,USA RV Marine,US,AZ,866-874-4524,https://www.usarvmarine.com/,951 Lake Havasu Ave N,Lake Havasu City,86403,usarv@npgcable.com,,https://images.boatsgroup.com/images/1/upload/usa-rv-marine-offroad-logo-phone-numbers.png,"[-114.32245, 34.48385]"
121,39363,34716,"Sun Country Inland, Lake Havasu City","Sun Country Marine Group - SCMG - Sun Country Inland, Lake Havasu City",US,AZ,928-453-2300,https://suncountrymarinegroup.com/sun-country-inland/contact-sci-lake-havasu/,1609 Countryshire Ave,Lake Havasu City,86403,mikeb@scmg.com,,https://images.boatsgroup.com/images/1/upload/SuncountryMG+final2.png,"[-114.32245, 34.48385]"
122,2275,,Pacific Nautiques,Pacific Nautiques,US,WA,253-833-4140,http://pacificnautiques.com/,318 West Valley Hwy South,Pacific,98047,info@pacificnautiques.com,,https://images.boatsgroup.com/images/1/upload/Pacific+Nautique.png,"[-122.248549, 47.264013]"
123,401867,5529,Union Marine (Pacific Store),Union Marine (Pacific Store),US,WA,253-553-2241,,318 W Valley Hwy S,Pacific,98047,esales@unionmarine.com,,http://images.boatsgroup.com/images/1/upload/UnionMarinePrimaryLogoBlue.jpg,"[-122.248549, 47.264013]"
124,267022,267011,Bjornson Marine,Bjornson Marine,US,WA,253-243-6946,www.bjornsonmarine.com,2019 I Street NE,Auburn,98002,marketing@tige.com,,,"[-122.215473, 47.30995]"
125,45647,,Bjornson Marine,Bjornson Marine,US,WA,253-394-4833,https://www.bjornsonmarine.com/,2019 I Street NE,Auburn,98002,sales@bjornsonmarine.com,,http://images.boatsgroup.com/images/1/upload/BjornsonMarine.png,"[-122.215473, 47.30995]"
126,169457,169454,Bjornson Marine,Bjornson Marine,US,WA,253-333-8055,www.bjornsonmarine.com,2019 I Street NE,Auburn,98002,marketing@tige.com,,,"[-122.215473, 47.30995]"
127,5530,5529,Union Marine (Fife Store),Union Marine (Fife Store),US,WA,(253) 922-4849,http://www.unionmarine.com,7700 Pacific Highway East,Fife,98354,esales@unionmarine.com,,http://images.boatsgroup.com/images/1/upload/UnionMarinePrimaryLogoBlue.jpg,"[-122.312899, 47.248156]"
128,391379,5529,Union Marine (Issaquah Store),Union Marine (Issaquah Store),US,WA,425-651-5007,,6010 221st Place SE,Issaquah,98027,esales@unionmarine.com,,http://images.boatsgroup.com/images/1/upload/UnionMarinePrimaryLogoBlue.jpg,"[-122.043297, 47.534878]"
129,507028,,Gonnason Boats,Gonnason Boats,US,WA,(253) 852-5336,http://www.gonnasonboats.com,307  South Central Ave,Kent,98032,tori@gonnasonboats.com,,,"[-122.227027, 47.38269]"
130,490450,,Boyko Motors,Boyko Motors,US,WA,206-407-7495,https://www.boykomotors.com/,34603 16th Ave S,Federal Way,98003,leo@boykomotors.com,,,"[-122.313483, 47.307752]"
131,215429,,Freedom Marine Sales and Service,Freedom Marine Sales & Service - Freedom Marine Sales and Service,US,WA,253-318-4457,,2620 S Tacoma Way,Tacoma,98409,kerndillard@gmail.com,https://images.boatsgroup.com/images/1/upload/Kerns+logo+2.jpg,https://images.boatsgroup.com/images/1/upload/Kerns+logo+2.jpg,"[-122.439875, 47.24958]"
132,44926,,Larson Power Boats Northwest,Larson Power Boats Northwest,US,WA,253-284-0031,http://www.larsonpowersportsnorthwest.com/,3701 20th St. E,Tacoma,98424,larsonpowerboats@looklarson.com,,https://images.boatsgroup.com/images/1/upload/Larson+Powerboats.png,"[-122.439875, 47.24958]"
133,11936,,NW Yachtnet,NW Yachtnet,US,WA,253-272-2858,www.nwyachtnet.com,Tacoma Waterfront Office,Tacoma,98402,boats@nwyachtnet.com,,https://images.boatsgroup.com/images/1/upload/new-logos+2019.jpeg,"[-122.444117, 47.262938]"
134,338159,169454,Northwest Water Sports,Northwest Water Sports,US,WA,425-298-4705,https://northwestwatersports.com/,8710 Willows Road NE,Redmond,98052,marketing@tige.com,,,"[-122.123877, 47.669414]"
135,338164,267011,Northwest Water Sports,Northwest Water Sports,US,WA,425 298-4705,https://northwestwatersports.com/,8710 Willows Road NE,Redmond,98052,marketing@tige.com,,,"[-122.123877, 47.669414]"
136,35236,,Seattle Boat Company,Seattle Boat Company,US,WA,877-282-1468,http://www.seattleboat.com/,3911 Lake Washington Blvd SE,Bellevue,98006,info@seattleboat.com,,https://images.boatsgroup.com/images/1/upload/SeattleBoatCompanylogo.png,"[-122.192337, 47.614422]"
137,5166,,Y Marina,Y Marina,US,OR,541-888-5501,www.ymarinaboats.com,1307 Newmark,Coos Bay,97420,76200087@v-sept.net,,https://imt.boatwizard.com/images/1/upload/y-marina-boats-logo-btl360.png,"[-124.217465, 43.367894]"
138,209070,,Northwest Water Sports,Northwest Water Sports,US,WA,4252984705,https://northwestwatersports.com,8710 Willows Road NE,Redmond,98034,sales@northwestwatersports.com,,https://images.boatsgroup.com/images/1/upload/No+Limit+Marine+Group.png,"[-122.192025, 47.685957]"
139,54241,,Hillside Powersports and Marine,Hillside Powersports and Marine,US,CA,707-263-9000,https://hillsidepowersports.com/,460 South Main St.,Lakeport,95453,hillsidehonda@att.net,,https://images.boatsgroup.com/images/1/upload/Hillside+Powersports+and+marine.png,"[-122.915829, 39.042951]"
140,343242,,Rock Harbor Boats,Rock Harbor Boats,US,WA,425-481-6934,http://www.RockHarborBoats.com,13410 NE 175th St,Woodinville,98072,craig@rockharborboats.com,,https://images.boatsgroup.com/images/1/upload/RockHarborLogo_Full-01.png,"[-122.15889, 47.754583]"
141,236118,,Boat Shop Northwest,Boat Shop Northwest,US,WA,253-851-3322,,3818 Grandview ST,Gig Harbor,98335,boatshopnw@yahoo.com,,,"[-122.587866, 47.32597]"
142,232165,11936,NW Yachtnet Gig Harbor,NW Yachtnet Gig Harbor,US,WA,253-509-0319,www.nwyachtnet.com,3019 Judson Street Suite D-2,Gig Harbor,98335,boats@nwyachtnet.com,,https://images.boatsgroup.com/images/1/upload/new-logos+2019.jpeg,"[-122.587866, 47.32597]"
143,43481,,Faithful Monster Boat Emporium,Faithful Monster Boat Emporium,US,WA,866-833-2410,http://www.yachtworld.com/faithsboats/,1700 Westlake Ave,Seattle,98108,suleyman.alptekin@boats.com,,http://www.yachtworld.com/faithsboats/images/L79124.jpg,"[-122.330062, 47.603832]"
144,5096,,Marine Servicenter - Seattle,Marine Servicenter - Seattle,US,WA,(206) 323-2405,www.yachtworld.com/marineservicenter,2442 Westlake Ave North,Seattle,98109,dankrier@marinesc.com,,https://images.boatsgroup.com/images/1/upload/MSCNew.jpg,"[-122.330062, 47.603832]"
145,47033,11936,NW Yachtnet  Seattle,NW Yachtnet  Seattle,US,WA,206-301-9104,www.nwyachtnet.com,Lake Union Waterfront Office,Seattle,98109,boats@nwyachtnet.com,,https://images.boatsgroup.com/images/1/upload/new-logos+2019.jpeg,"[-122.330062, 47.603832]"
146,52913,38371,Silver Seas Yachts - Seattle,Silver Seas Yachts - Seattle,US,WA,206-508-4458,www.silverseasyachts.com,901 Fairview Ave N,Seattle,98109,info@silverseasyachts.com,,http://proto2.yachtworld.com/silverseasyachts/images/L78672.jpg?17849,"[-122.330062, 47.603832]"
147,213179,,Boatshed Port-Townsend,Boatshed Port-Townsend,US,WA,206 282 0110,https://porttownsend.boatshed.com/,2400 Westlake Avenue N Suite 1,Seattle,98109,scott@boatshedseattle.com,,https://images.boatsgroup.com/images/1/upload/BSPortTownsend22.png,"[-122.330062, 47.603832]"
148,11931,,Seattle Yachts,Seattle Yachts,US,WA,844-692-2487,https://www.seattleyachts.com/,7001 Seaview Avenue NW,Seattle,98117,info@seattleyachts.com,,http://images.boatsgroup.com/images/1/upload/rsz_rsz_syi_final_color_jpeg-01_1.jpg,"[-122.330062, 47.603832]"
149,450111,449778,Jeff Brown Yachts - Seattle Office,Jeff Brown Yachts - Seattle Office,US,WA,206-949-2270,,"2288 W Commodore Way, Suite 110",Seattle,98199,jeffboat59@gmail.com,,,"[-122.330062, 47.603832]"
150,5529,,Union Marine,Union Marine,US,WA,(206) 284-3800,http://www.unionmarine.com/,3201 Fairview Avenue East,Seattle,98102,esales@unionmarine.com,,http://images.boatsgroup.com/images/1/upload/UnionMarinePrimaryLogoBlue.jpg,"[-122.330062, 47.603832]"
151,18858,2273,Alexander Marine USA - Washington,Alexander Marine USA - Washington,US,WA,206-344-8566,www.alexandermarineusa.com,1001 Fairview Ave. N.  Suite 1400,Seattle,98109,Boats@AlexanderMarineUSA.com,,https://images.boatsgroup.com/images/1/upload/Alexander%20Marine_Logo_Color_100819.jpg,"[-122.330062, 47.603832]"
152,48029,29999,Denison Yachting - Seattle,Denison Yachting - Seattle,US,WA,206-686-5400,https://www.denisonyachtsales.com/seattle-washington-office/?__hstc=21179300.a4210a8360658a6fe5efda3630dd4a1a.1644873465869.1644943761161.1644944315190.4&__hssc=21179300.13151317.1644944315190&__hsfp=3194947494,Boatworld Marina - 2140 Westlake Ave North,Seattle,98109,inquiries@denisonyachting.com,,http://images.boatsgroup.com/images/1/upload/denison_yachting_navyblue-08.png,"[-122.330062, 47.603832]"
153,64176,,Boatshed Everett,Boatshed Everett,US,WA,+1 206 282 0110,www.boatshedeverett.com,2400 Westlake Avenue N Suite 1,Seattle,98109,boats@boatshedeverett.com,,https://images.boatsgroup.com/images/1/upload/BSEverett22.png,"[-122.330062, 47.603832]"
154,240212,33982,Worth Avenue Yachts - Seattle WA,Worth Avenue Yachts - Seattle WA,US,WA,(206) 209-1920,WWW.WORTHAVENUEYACHTS.COM,Lake Union Piers,Seattle,98109,TEAM@WORTHAVENUEYACHTS.COM,,http://images.boatsgroup.com/images/1/upload/Worth_Avenue_Yachts_CMYK.png,"[-122.330062, 47.603832]"
155,61430,31314,"United Yacht Sales - Pacific Northwest, Western Canada and BC","United Yacht Sales - Pacific Northwest, Western Canada and BC",US,,772-463-3131,https://www.UnitedYacht.com,"Serving the Pacific Northwest, Canada and Great Lakes",,98101,leads@unitedyacht.com,,http://www.yachtworld.com/unitedyacht/images/L59909.jpg,"[-122.330062, 47.603832]"
156,35640,,YW Demo Brokerage,YW Demo Brokerage TEST LOCATION,US,WA,+441329222398,https://boatsgroup.com,,Seattle,98102,gpalmer+ywdemo@boats.com,,https://imt.boatwizard.com/images/1/upload/L78586.jpg,"[-122.330062, 47.603832]"
157,14238,,Waypoint Marine Group,Waypoint Marine Group,US,WA,206 284 0200,https://waypointmarinegroup.com/,5350 30th Avenue NW,Seattle,98107,sales@wpmarine.com,,http://images.boatsgroup.com/images/1/upload/Waypoint Signature copy.jpg,"[-122.330062, 47.603832]"
158,50576,,Boatshed Tacoma,Boatshed Tacoma,US,WA,1 206 282 0110,www.boatshedtacoma.com,2400 Westlake Avenue North # 1,Seattle,98109,scotthelker@boatshedseattle.com,,https://images.boatsgroup.com/images/1/upload/BSTacoma22.png,"[-122.330062, 47.603832]"
159,347728,5096,Marine Servicenter - San Diego,Marine Servicenter - San Diego,US,CA,206-323-2405,,2700 Shelter Island Dr.,San Diego,98109,dankrier@marinesc.com,,https://images.boatsgroup.com/images/1/upload/MSCNew.jpg,"[-122.330062, 47.603832]"
160,2486,,Emerald Pacific Yachts,Emerald Pacific Yachts,US,WA,206.587.0660,www.emeraldpacificyachts.com,1419 NE Boat St.,Seattle,98105,info@epyachts.com,,https://images.boatsgroup.com/images/1/upload/EmeraldPacificYachtColor.jpg,"[-122.330062, 47.603832]"
161,397379,,XLR8 Marine,XLR8 Marine,US,WA,(206) 730-9064,https://www.xlr8marine.com/,17717 Bothell Way  NE,Bothell,98011,sales@xlr8marine.com,,,"[-122.222513, 47.752637]"
162,59400,11936,NW Yachtnet - Olympia,NW Yachtnet - Olympia,US,WA,360-705-9137,www.nwyachtnet.com,700 Marine Drive NE,Olympia,98501,bob@nwyachtnet.com,,https://images.boatsgroup.com/images/1/upload/new-logos+2019.jpeg,"[-122.895008, 47.045102]"
163,5011,,Seattle Water Sports,Seattle Water Sports,US,WA,425-481-2754,http://seattlewatersports.com/,6820 NE 175th Street,Kenmore,98028,guy@seattlewatersports.com,,http://www.yachtworld.com/skimasters/images/L75390.jpg,"[-122.244015, 47.75732]"
164,503098,,ROYAL COACH RECREATIONAL SALES,ROYAL COACH RECREATIONAL SALES,US,CA,661-397-8400,https://www.royalcoachrv.com/,4300 Saco Road,Bakersfield,93308,junruh@royalcoach-rv.com,,,"[-119.006008, 35.542494]"
165,35293,,Lynnwood Motoplex,Lynnwood Motoplex,US,WA,425-774-0505,http://www.motoplex.net/,17900 Highway 99,Lynnwood,98036,sales@motoplex.net,,https://images.boatsgroup.com/images/1/upload/LynnwoodMotoplex.png,"[-122.305393, 47.827866]"
166,273190,,Everett Yacht Sales,Everett Yacht Sales,US,WA,(425) 224-2688,https://www.everettyachts.com/,300 W. Marine View Drive,Everett,98201,info@everettyachts.com,,https://images.boatsgroup.com/images/1/upload/Everettyachtsales2.JPG,"[-122.176109, 47.989135]"
167,353337,,West Coast Yacht Sales LLC,West Coast Yacht Sales LLC,US,WA,4253679594,https://www.westcoastyachtsllc.com/,1205 Craftsman Way suite107,Everett,98201,jdenike1@hotmail.com,,https://images.boatsgroup.com/images/1/upload/West+Coast+Yacht+Sales.png,"[-122.176109, 47.989135]"
168,34567,,Boat Country,Boat Country,US,WA,425-259-6126,http://www.boatcountry.com/,1871 Ross Avenue,Everett,98201,v2_leads_pool1_d_1213@dp360crm.com,,https://images.boatsgroup.com/images/1/upload/boat country logo.png,"[-122.176109, 47.989135]"
169,2352,,Everett Bayside Marine,Everett Bayside Marine,US,WA,(425) 252- 3088,https://www.baysidemarine.com/,1111 Craftsman Way,Everett,98201,jeff@baysidemarine.com,,http://www.yachtworld.com/everettbayside/images/L44746.jpg,"[-122.176109, 47.989135]"
170,498991,,Orca Yacht Sales,Orca Yacht Sales,US,WA,360 800-6360,https://www.orcayachtsales.com/,19702 80th PL W,Edmonds,98026,geneyachts@gmail.com,,,"[-122.341833, 47.835675]"
171,251024,,Jacobsen's Marine,Jacobsen's Marine,US,WA,(206) 789-7474,https://www.jacobsensmarine.com/,345 Admiral Way,Edmonds,98020,tom@jacobsensmarine.com,,https://images.boatsgroup.com/images/1/upload/Jacobsen%27s+Marine.png,"[-122.377495, 47.810574]"
172,34928,,Boat & Motor Mart,Boat & Motor Mart,US,CA,510-437-1444,,333 Kennedy St.,Oakland,94606,jaydveach@aol.com,,https://images.boatsgroup.com/images/1/upload/Outboard-Motor-Shop.png,"[-122.247564, 37.789825]"
173,3208,,Outboard Motor Shop,Outboard Motor Shop,US,CA,(510) 533-9290,www.outboardmotorshop.com,333 Kennedy Street,Oakland,94606,craig@outboardmotorshop.com,,,"[-122.247564, 37.789825]"
174,12574,,Galey's Marine Supply,Galey's Marine Supply,US,CA,(661) 327-5711,https://www.galeysmarine.com/,2720 Auto Mall Dr,Bakersfield,93313,mark@galeysmarine.com,,https://images.boatsgroup.com/images/1/upload/galeysmarine-logo-300x202.png,"[-119.019464, 35.373871]"
175,21011,,Club Nautique,Club Nautique,US,CA,510-865-4700,https://www.clubnautique.net/,1150 Ballena Blvd,Alameda,94501,stephanie@clubnautique.net,,https://images.boatsgroup.com/images/1/upload/1CNLogoTM.jpg,"[-122.241636, 37.765208]"
176,45904,14263,Cruising Yachts - Alameda,Cruising Yachts - Alameda,US,CA,510-521-1327,www.cruisingyachts.net,1070 Marina Village Parkway,Alameda,94501,info@cruisingyachts.net,,http://www.yachtworld.com/cruisingyachts/images/L44066.gif,"[-122.241636, 37.765208]"
177,264999,29999,Denison Yachting - Alameda,Denison Yachting - Alameda,US,CA,510-981-2021,https://www.denisonyachtsales.com/san-francisco-yacht-sales-office/,1070 Marina Village Parkway,Alameda,94501,inquiries@denisonyachting.com,,http://images.boatsgroup.com/images/1/upload/denison_yachting_navyblue-08.png,"[-122.241636, 37.765208]"
178,289701,11931,Seattle Yachts - Alameda,Seattle Yachts - Alameda,US,CA,510-227-2100,www.seattleyachts.com,1070 Marina Village Pkwy,,94501,info@seattleyachts.com,,http://images.boatsgroup.com/images/1/upload/rsz_rsz_syi_final_color_jpeg-01_1.jpg,"[-122.241636, 37.765208]"
179,56384,5211,SkipperBud's Phoenix,SkipperBud's Phoenix,US,AZ,888-757-9241,http://www.skipperbuds.com,10970 W. Peninsula Road,Peoria,85342,smc@skipperbuds.com,,http://www.yachtworld.com/skipperbuds/images/L1868.jpg,"[-112.623296, 33.856982]"
180,67055,,Scorpion Bay Marina,Scorpion Bay Marina,US,AZ,623-694-6521,https://www.scorpionbayaz.com/,10970 West Peninsula Road,"Lake Pleasant, Morristown",85342,dan.grim@scorpionbayaz.com,,https://images.boatsgroup.com/images/1/upload/Scorpion+Bay+Marina.png,"[-112.623296, 33.856982]"
181,41197,38371,Silver Seas Yachts – Sausalito,Silver Seas Yachts – Sausalito,US,CA,415-367-4022,www.silverseasyachts.com,300 Harbor Drive,Sausalito,94965,SMC@skipperbuds.com,,http://proto2.yachtworld.com/silverseasyachts/images/L78672.jpg?17849,"[-122.485251, 37.859094]"
182,450115,449778,Jeff Brown Yachts - Sausalito Office,Jeff Brown Yachts - Sausalito Office,US,CA,510-701-4880,,298 Harbor Drive,Sausalito,94965,jeffboat59@gmail.com,,,"[-122.485251, 37.859094]"
183,219160,,H & M Marine,H & M Marine,US,CA,415-971-1511,https://www.handmmarine.com/,400 Harbor Drive,Sausalito,94965,tahoe@handmmarine.com,,https://images.boatsgroup.com/images/1/upload/HandM.jpg,"[-122.485251, 37.859094]"
184,15698,,City Yachts,City Yachts,US,CA,415-567-8880,https://www.citysf.com/,City Yachts,San Francisco,94123,sales@citysf.com,,https://images.boatsgroup.com/images/1/upload/cityyachts3.jpg,"[-122.436759, 37.801801]"
